Dia,Taxa Compra Manhã,Taxa Venda Manhã,PU Compra Manhã,PU Venda Manhã,PU Base Manhã
19/08/2015,0.06849999999999999,0.0691,1485.8,1478.35,1477.82
20/08/2015,0.0691,0.0697,1478.88,1471.48,1470.95
21/08/2015,0.0696,0.0702,1473.52,1466.15,1465.35
24/08/2015,0.0725,0.0731,1438.55,1431.38,1430.87
25/08/2015,0.0718,0.0724,1447.47,1440.25,1439.75
26/08/2015,0.07139999999999999,0.07200000000000001,1452.81,1445.57,1445.06
27/08/2015,0.0704,0.071,1465.47,1458.16,1457.66
28/08/2015,0.0711,0.0717,1457.67,1450.41,1449.69
31/08/2015,0.0725,0.0731,1441.3,1434.13,1433.62
01/09/2015,0.0717,0.0723,1451.42,1444.2,1443.69
02/09/2015,0.07400000000000001,0.0746,1424.47,1417.4,1416.9
03/09/2015,0.0757,0.07629999999999999,1405.06,1398.11,1397.59
04/09/2015,0.07429999999999999,0.07490000000000001,1422.27,1415.22,1414.4
08/09/2015,0.075,0.0756,1414.56,1407.56,1407.05
09/09/2015,0.075,0.0756,1415.07,1408.07,1407.56
10/09/2015,0.076,0.0766,1403.82,1396.88,1396.37
11/09/2015,0.0758,0.0764,1406.84,1399.89,1399.19
14/09/2015,0.0748,0.0754,1419.02,1412,1411.5
15/09/2015,0.0739,0.0745,1430.22,1423.15,1422.54
16/09/2015,0.0733,0.0739,1437.94,1430.84,1430.22
17/09/2015,0.07400000000000001,0.0746,1430.27,1423.21,1422.59
18/09/2015,0.0733,0.0739,1439.6,1432.48,1431.45
21/09/2015,0.0756,0.0762,1413.16,1406.2,1405.58
22/09/2015,0.07780000000000001,0.0784,1388.43,1381.61,1380.99
23/09/2015,0.0775,0.0781,1392.77,1385.92,1385.27
24/09/2015,0.0796,0.0802,1369.62,1362.91,1362.26
25/09/2015,0.07200000000000001,0.0726,1459.08,1451.88,1450.74
28/09/2015,0.0728,0.07339999999999999,1450.14,1442.99,1442.34
29/09/2015,0.0775,0.0781,1395.84,1388.99,1388.34
30/09/2015,0.0741,0.0747,1436,1428.94,1428.29
01/10/2015,0.07440000000000001,0.075,1433.12,1426.07,1425.42
02/10/2015,0.07429999999999999,0.07490000000000001,1435.43,1428.38,1427.25
05/10/2015,0.07150000000000001,0.0721,1469.51,1462.28,1461.63
06/10/2015,0.0726,0.0732,1456.93,1449.77,1449.12
07/10/2015,0.0727,0.0733,1456.72,1449.56,1448.9
08/10/2015,0.0742,0.0748,1439.56,1432.51,1431.84
09/10/2015,0.07339999999999999,0.07400000000000001,1450.49,1443.37,1441.93
13/10/2015,0.0746,0.07519999999999999,1436.96,1429.92,1429.26
14/10/2015,0.0755,0.0761,1427.09,1420.1,1419.44
15/10/2015,0.0742,0.0748,1443.09,1436.03,1435.28
16/10/2015,0.0742,0.0748,1444.52,1437.45,1436.03
19/10/2015,0.0756,0.0762,1428.83,1421.85,1421.1
20/10/2015,0.0754,0.076,1431.92,1424.92,1424.17
21/10/2015,0.0753,0.0759,1433.84,1426.84,1426.09
22/10/2015,0.0753,0.0759,1434.77,1427.77,1427
23/10/2015,0.0739,0.0745,1452.76,1445.66,1444.17
26/10/2015,0.07440000000000001,0.075,1447.62,1440.55,1439.78
27/10/2015,0.07440000000000001,0.075,1448.39,1441.33,1440.55
28/10/2015,0.0736,0.0742,1458.65,1451.53,1450.76
29/10/2015,0.07339999999999999,0.07400000000000001,1461.81,1454.68,1453.9
30/10/2015,0.07440000000000001,0.075,1451.81,1444.74,1442.88
03/11/2015,0.07490000000000001,0.0755,1446.69,1439.65,1438.88
04/11/2015,0.0742,0.0748,1455.73,1448.65,1447.87
05/11/2015,0.0735,0.0741,1464.83,1457.7,1456.92
06/11/2015,0.0737,0.07429999999999999,1464.43,1457.3,1455.74
09/11/2015,0.0739,0.0745,1462.85,1455.74,1454.94
10/11/2015,0.0732,0.0738,1472,1464.84,1464.04
11/11/2015,0.0722,0.0728,1484.82,1477.59,1476.79
12/11/2015,0.07139999999999999,0.07200000000000001,1495.31,1488.03,1487.23
13/11/2015,0.0709,0.07150000000000001,1502.93,1495.62,1494.1
16/11/2015,0.0708,0.07139999999999999,1504.89,1497.57,1496.83
17/11/2015,0.0701,0.0707,1514.21,1506.85,1506.11
18/11/2015,0.0699,0.0705,1517.41,1510.03,1509.29
19/11/2015,0.0692,0.0698,1528.21,1520.77,1518.65
20/11/2015,0.0682,0.0688,1541.66,1534.16,1532.39
23/11/2015,0.0682,0.0688,1542.52,1535.02,1534.16
24/11/2015,0.06849999999999999,0.0691,1539.62,1532.14,1531.28
25/11/2015,0.0708,0.07139999999999999,1512,1504.67,1503.81
26/11/2015,0.0722,0.0728,1495.81,1488.57,1487.71
27/11/2015,0.0721,0.0727,1498.76,1491.51,1489.77
30/11/2015,0.0736,0.0742,1481.55,1474.4,1473.54
01/12/2015,0.0737,0.07429999999999999,1481.22,1474.06,1473.21
02/12/2015,0.0737,0.07429999999999999,1482.07,1474.92,1474.06
03/12/2015,0.0728,0.07339999999999999,1493.73,1486.52,1485.66
04/12/2015,0.0732,0.0738,1490.66,1483.47,1481.73
07/12/2015,0.073,0.0736,1493.92,1486.71,1485.86
08/12/2015,0.0732,0.0738,1492.37,1485.18,1484.32
09/12/2015,0.0732,0.0738,1494.71,1487.51,1486.59
10/12/2015,0.0731,0.0737,1496.84,1489.63,1488.71
11/12/2015,0.0735,0.0741,1493.95,1486.76,1484.85
14/12/2015,0.0735,0.0741,1494.87,1487.68,1486.76
15/12/2015,0.0737,0.07429999999999999,1493.34,1486.16,1485.29
16/12/2015,0.075,0.0756,1478.71,1471.61,1470.74
17/12/2015,0.0741,0.0747,1490.29,1483.14,1482.27
18/12/2015,0.0737,0.07429999999999999,1496.86,1489.68,1487.91
21/12/2015,0.0736,0.0742,1499.2,1492.01,1491.1
22/12/2015,0.0738,0.07440000000000001,1497.72,1490.54,1489.62
23/12/2015,0.07400000000000001,0.0746,1498.62,1491.44,1488.15
24/12/2015,0.0737,0.07429999999999999,1502.22,1495.02,1492.64
28/12/2015,0.0737,0.07429999999999999,1503.14,1495.94,1495.02
29/12/2015,0.0735,0.0741,1506.46,1499.25,1498.34
30/12/2015,0.07339999999999999,0.07400000000000001,1511.91,1504.68,1500.45
31/12/2015,0.0735,0.0741,1510.7,1503.48,1500.17
04/01/2016,0.0735,0.0741,1510.7,1503.48,1502.56
05/01/2016,0.0733,0.0739,1514.03,1506.8,1505.88
06/01/2016,0.0723,0.0729,1527.1,1519.8,1518.88
07/01/2016,0.0721,0.0727,1530.47,1523.15,1522.23
08/01/2016,0.0725,0.0731,1526.72,1519.43,1517.6
11/01/2016,0.0728,0.07339999999999999,1523.96,1516.69,1515.8
12/01/2016,0.0727,0.0733,1526.07,1518.79,1517.9
13/01/2016,0.0726,0.0732,1528.19,1520.9,1520.01
14/01/2016,0.0729,0.0735,1525.43,1518.16,1517.27
15/01/2016,0.0727,0.0733,1529.69,1522.4,1520.58
18/01/2016,0.0728,0.07339999999999999,1529.37,1522.08,1521.19
19/01/2016,0.0725,0.0731,1533.92,1526.61,1525.72
20/01/2016,0.0735,0.0741,1522.66,1515.42,1514.53
21/01/2016,0.07400000000000001,0.0746,1517.52,1510.31,1509.42
22/01/2016,0.0742,0.0748,1517.82,1510.62,1507.91
25/01/2016,0.0742,0.0748,1518.52,1511.31,1510.35
26/01/2016,0.0742,0.0748,1519.47,1512.27,1511.31
27/01/2016,0.0741,0.0747,1521.64,1514.42,1513.47
28/01/2016,0.0751,0.0757,1510.59,1503.44,1502.49
29/01/2016,0.0739,0.0745,1527.03,1519.79,1517.78
01/02/2016,0.07440000000000001,0.075,1521.96,1514.75,1513.8
02/02/2016,0.0733,0.0739,1536.22,1528.95,1527.99
03/02/2016,0.0747,0.0753,1520.27,1513.09,1512.13
04/02/2016,0.0742,0.0748,1527.25,1520.03,1519.07
05/02/2016,0.0747,0.0753,1526.71,1519.5,1515.98
10/02/2016,0.0739,0.0745,1537.44,1530.18,1529.12
11/02/2016,0.0732,0.0738,1547.03,1539.72,1538.66
12/02/2016,0.07339999999999999,0.07400000000000001,1546.91,1539.6,1537.29
15/02/2016,0.0723,0.0729,1561.33,1553.95,1553.02
16/02/2016,0.07200000000000001,0.0726,1565.96,1558.57,1557.63
17/02/2016,0.07200000000000001,0.0726,1566.89,1559.5,1558.57
18/02/2016,0.07200000000000001,0.0726,1567.83,1560.43,1559.5
19/02/2016,0.073,0.0736,1557.44,1550.11,1548.19
22/02/2016,0.0727,0.0733,1562.06,1554.7,1553.77
23/02/2016,0.07150000000000001,0.0721,1577.83,1570.39,1569.46
24/02/2016,0.07139999999999999,0.07200000000000001,1580.28,1572.84,1571.87
25/02/2016,0.071,0.0716,1586.23,1578.76,1577.8
26/02/2016,0.0713,0.0719,1584.52,1577.06,1575.04
29/02/2016,0.07150000000000001,0.0721,1582.99,1575.55,1574.58
01/03/2016,0.0705,0.0711,1596.46,1588.95,1587.98
02/03/2016,0.0698,0.0704,1606.25,1598.69,1597.72
03/03/2016,0.0698,0.0704,1607.22,1599.66,1598.69
04/03/2016,0.0649,0.0655,1672.62,1664.71,1662.61
07/03/2016,0.06709999999999999,0.0677,1644.82,1637.06,1636.09
08/03/2016,0.0688,0.0694,1623.93,1616.29,1615.32
09/03/2016,0.0665,0.06709999999999999,1653.48,1645.69,1644.76
10/03/2016,0.0661,0.0667,1659.63,1651.81,1650.88
11/03/2016,0.066,0.0666,1662.9,1655.07,1653.11
14/03/2016,0.0653,0.0659,1673.03,1665.15,1664.21
15/03/2016,0.0679,0.06849999999999999,1639.88,1632.18,1631.47
16/03/2016,0.0702,0.0708,1611.28,1603.73,1603.02
17/03/2016,0.0675,0.0681,1646.44,1638.71,1638.01
18/03/2016,0.0659,0.0665,1668.51,1660.67,1659.41
21/03/2016,0.0649,0.0655,1682.36,1674.46,1673.75
22/03/2016,0.0636,0.0642,1700.35,1692.35,1691.65
23/03/2016,0.062,0.0626,1722.58,1714.47,1713.77
24/03/2016,0.06509999999999999,0.06570000000000001,1682.32,1674.43,1672.99
28/03/2016,0.0641,0.0647,1696.25,1688.29,1687.61
29/03/2016,0.0636,0.0642,1703.6,1695.6,1694.92
30/03/2016,0.06309999999999999,0.0637,1710.97,1702.93,1702.26
31/03/2016,0.065,0.06559999999999999,1686.35,1678.45,1677.77
01/04/2016,0.0652,0.0658,1684.9,1677.01,1675.82
04/04/2016,0.0646,0.0652,1693.5,1685.57,1684.9
05/04/2016,0.0663,0.0669,1671.82,1664.01,1663.33
06/04/2016,0.0663,0.0669,1672.5,1664.69,1664.01
07/04/2016,0.0669,0.0675,1665.37,1657.6,1656.92
08/04/2016,0.0659,0.0665,1679.02,1671.18,1670.06
11/04/2016,0.0649,0.0655,1692.82,1684.92,1684.26
12/04/2016,0.0637,0.0643,1709.41,1701.43,1700.77
13/04/2016,0.0632,0.0638,1716.76,1708.74,1708.08
14/04/2016,0.0613,0.061900000000000004,1743.09,1734.94,1734.28
15/04/2016,0.061399999999999996,0.062,1743.15,1735,1733.58
18/04/2016,0.0603,0.060899999999999996,1758.95,1750.72,1749.98
19/04/2016,0.0602,0.0608,1761.08,1752.84,1752.09
20/04/2016,0.061399999999999996,0.062,1745.73,1737.58,1736.5
22/04/2016,0.0621,0.06269999999999999,1737.42,1729.31,1727.97
25/04/2016,0.06269999999999999,0.0633,1730.04,1721.98,1721.25
26/04/2016,0.0625,0.06309999999999999,1733.46,1725.39,1724.66
27/04/2016,0.063,0.0636,1727.46,1719.42,1718.69
28/04/2016,0.061799999999999994,0.062400000000000004,1744.39,1736.27,1735.54
29/04/2016,0.062400000000000004,0.063,1737.62,1729.54,1728.19
02/05/2016,0.0603,0.060899999999999996,1766.98,1758.74,1758.02
03/05/2016,0.061,0.0616,1758.11,1749.93,1749.2
04/05/2016,0.060599999999999994,0.061200000000000004,1764.31,1756.1,1755.38
05/05/2016,0.0611,0.0617,1758.2,1750.03,1749.29
06/05/2016,0.0603,0.060899999999999996,1771.51,1763.27,1761.79
09/05/2016,0.0604,0.061,1770.91,1762.68,1761.9
10/05/2016,0.0611,0.0617,1762.08,1753.9,1753.13
11/05/2016,0.0583,0.058899999999999994,1801.59,1793.21,1792.44
12/05/2016,0.058600000000000006,0.0592,1798.17,1789.81,1789.04
13/05/2016,0.057999999999999996,0.058600000000000006,1808.09,1799.69,1798.17
16/05/2016,0.0574,0.057999999999999996,1817.34,1808.89,1808.09
17/05/2016,0.057,0.0576,1823.79,1815.31,1814.52
18/05/2016,0.0572,0.057800000000000004,1821.75,1813.29,1812.5
19/05/2016,0.058499999999999996,0.0591,1804.27,1795.9,1795.1
20/05/2016,0.057800000000000004,0.0584,1815.66,1807.24,1805.67
23/05/2016,0.058899999999999994,0.059500000000000004,1801.47,1793.13,1792.28
24/05/2016,0.0602,0.0608,1784.29,1776.04,1775.2
25/05/2016,0.0604,0.061,1782.81,1774.57,1773.3
27/05/2016,0.0608,0.061399999999999996,1779.02,1770.81,1769.11
30/05/2016,0.061500000000000006,0.0621,1770.29,1762.12,1761.28
31/05/2016,0.061,0.0616,1777.97,1769.77,1768.92
01/06/2016,0.0611,0.0617,1777.44,1769.25,1768.41
02/06/2016,0.061200000000000004,0.061799999999999994,1776.92,1768.74,1767.89
03/06/2016,0.0605,0.0611,1788.23,1780,1778.29
06/06/2016,0.0592,0.059800000000000006,1807.08,1798.74,1797.9
07/06/2016,0.0594,0.06,1805.14,1796.83,1795.98
08/06/2016,0.0602,0.0608,1795.35,1787.09,1786.22
09/06/2016,0.059800000000000006,0.0604,1801.74,1793.45,1792.59
10/06/2016,0.0601,0.060700000000000004,1799.36,1791.09,1789.32
13/06/2016,0.061,0.0616,1787.84,1779.63,1778.76
14/06/2016,0.0605,0.0611,1795.58,1787.33,1786.47
15/06/2016,0.0603,0.060899999999999996,1798.96,1790.7,1790.08
16/06/2016,0.0603,0.060899999999999996,1799.58,1791.32,1790.7
17/06/2016,0.0608,0.061399999999999996,1793.72,1785.5,1784.48
20/06/2016,0.060899999999999996,0.061500000000000006,1792.97,1784.76,1784.14
21/06/2016,0.0613,0.061900000000000004,1788.12,1779.94,1779.31
22/06/2016,0.0616,0.0622,1784.74,1776.58,1775.94
23/06/2016,0.061500000000000006,0.0621,1786.74,1778.58,1777.94
24/06/2016,0.061399999999999996,0.062,1789.18,1781,1779.93
27/06/2016,0.0608,0.061399999999999996,1798.03,1789.81,1789.18
28/06/2016,0.0601,0.060700000000000004,1808.3,1800.04,1799.4
29/06/2016,0.0596,0.0602,1815.86,1807.56,1806.92
30/06/2016,0.0616,0.0622,1789,1780.84,1780.2
01/07/2016,0.0617,0.0623,1788.7,1780.55,1779.49
04/07/2016,0.060899999999999996,0.061500000000000006,1800.27,1792.07,1791.43
05/07/2016,0.061500000000000006,0.0621,1792.71,1784.54,1783.9
06/07/2016,0.062,0.0626,1786.54,1778.42,1777.78
07/07/2016,0.0622,0.06280000000000001,1784.47,1776.36,1775.72
08/07/2016,0.0625,0.06309999999999999,1781.32,1773.23,1772.18
11/07/2016,0.061799999999999994,0.062400000000000004,1791.45,1783.31,1782.68
12/07/2016,0.061900000000000004,0.0625,1790.73,1782.6,1781.96
13/07/2016,0.0616,0.0622,1795.44,1787.29,1786.66
14/07/2016,0.0611,0.0617,1802.9,1794.71,1794.08
15/07/2016,0.0604,0.061,1813.71,1805.47,1804.26
18/07/2016,0.0599,0.0605,1821.29,1813.02,1812.33
19/07/2016,0.0599,0.0605,1821.97,1813.7,1813.02
20/07/2016,0.0605,0.0611,1814.39,1806.16,1805.48
21/07/2016,0.0601,0.060700000000000004,1820.58,1812.33,1811.64
22/07/2016,0.0603,0.060899999999999996,1818.92,1810.68,1809.51
25/07/2016,0.0604,0.061,1818.22,1809.99,1809.31
26/07/2016,0.0603,0.060899999999999996,1820.27,1812.03,1811.36
27/07/2016,0.0599,0.0605,1826.46,1818.19,1817.52
28/07/2016,0.059500000000000004,0.0601,1832.66,1824.37,1823.7
29/07/2016,0.0592,0.059800000000000006,1838.01,1829.7,1828.51
01/08/2016,0.0594,0.06,1835.91,1827.61,1826.93
02/08/2016,0.059000000000000004,0.0596,1842.13,1833.81,1833.14
03/08/2016,0.0593,0.0599,1838.64,1830.34,1829.67
04/08/2016,0.059000000000000004,0.0596,1843.48,1835.16,1834.48
05/08/2016,0.0587,0.0593,1848.85,1840.5,1839.32
08/08/2016,0.0579,0.058499999999999996,1860.71,1852.31,1851.64
09/08/2016,0.0584,0.059000000000000004,1854.38,1846.02,1845.34
10/08/2016,0.057999999999999996,0.058600000000000006,1860.66,1852.27,1851.59
11/08/2016,0.057999999999999996,0.058600000000000006,1862.84,1854.44,1853.71
12/08/2016,0.0574,0.057999999999999996,1872.63,1864.19,1872.52
15/08/2016,0.0576,0.0582,1870.46,1862.04,1861.39
16/08/2016,0.0576,0.0582,1871.11,1862.69,1862.04
17/08/2016,0.0579,0.058499999999999996,1867.55,1859.14,1858.49
18/08/2016,0.0579,0.058499999999999996,1868.2,1859.8,1859.14
19/08/2016,0.057699999999999994,0.0583,1872.13,1863.72,1862.6
22/08/2016,0.0575,0.0581,1875.6,1867.17,1866.52
24/08/2016,0.057800000000000004,0.0584,1872.68,1864.28,1863.63
25/08/2016,0.057999999999999996,0.058600000000000006,1870.79,1862.4,1861.72
26/08/2016,0.0583,0.058899999999999994,1867.79,1859.42,1858.22
29/08/2016,0.058899999999999994,0.059500000000000004,1860.1,1851.77,1851.09
30/08/2016,0.058499999999999996,0.0591,1866.35,1858,1857.32
31/08/2016,0.0592,0.059800000000000006,1857.29,1848.99,1848.3
01/09/2016,0.0588,0.0594,1863.53,1855.2,1854.52
02/09/2016,0.058499999999999996,0.0591,1867.52,1859.18,1858.18
05/09/2016,0.0582,0.0588,1872.32,1863.96,1863.34
06/09/2016,0.0582,0.0588,1874.72,1866.35,1865.41
08/09/2016,0.057999999999999996,0.058600000000000006,1878.2,1869.81,1869.13
09/09/2016,0.0584,0.059000000000000004,1873.97,1865.61,1864.4
12/09/2016,0.059500000000000004,0.0601,1859.37,1851.09,1850.4
13/09/2016,0.0592,0.059800000000000006,1864.22,1855.91,1855.22
14/09/2016,0.0604,0.061,1848.35,1840.13,1839.44
15/09/2016,0.0602,0.0608,1851.71,1843.48,1842.86
16/09/2016,0.0602,0.0608,1852.72,1844.49,1843.48
19/09/2016,0.0601,0.060700000000000004,1854.71,1846.48,1845.86
20/09/2016,0.06,0.060599999999999994,1856.71,1848.47,1847.85
21/09/2016,0.0604,0.061,1851.84,1843.62,1843
22/09/2016,0.059500000000000004,0.0601,1864.85,1856.58,1855.96
23/09/2016,0.0587,0.0593,1876.2,1867.87,1867.07
26/09/2016,0.058499999999999996,0.0591,1879.53,1871.19,1870.64
27/09/2016,0.0587,0.0593,1877.3,1868.97,1868.42
28/09/2016,0.058600000000000006,0.0592,1879.24,1870.91,1870.36
29/09/2016,0.0584,0.059000000000000004,1882.57,1874.23,1873.68
30/09/2016,0.0587,0.0593,1879.2,1870.88,1870.08
03/10/2016,0.058600000000000006,0.0592,1881.14,1872.82,1872.26
04/10/2016,0.0575,0.0581,1897.05,1888.65,1888.1
05/10/2016,0.057999999999999996,0.058600000000000006,1890.6,1882.24,1881.69
06/10/2016,0.057300000000000004,0.0579,1900.95,1892.55,1892
07/10/2016,0.0576,0.0582,1895.65,1887.27,1886.7
10/10/2016,0.0574,0.057999999999999996,1898.92,1890.54,1890.06
11/10/2016,0.057300000000000004,0.0579,1900.85,1892.45,1891.93
13/10/2016,0.057800000000000004,0.0584,1894.32,1885.97,1885.49
14/10/2016,0.057699999999999994,0.0583,1896.61,1888.24,1887.35
17/10/2016,0.057699999999999994,0.0583,1897.24,1888.87,1888.24
18/10/2016,0.057699999999999994,0.0583,1897.87,1889.51,1888.87
19/10/2016,0.0576,0.0582,1899.9,1891.53,1890.9
20/10/2016,0.0574,0.057999999999999996,1903.32,1894.94,1894.31
21/10/2016,0.056900000000000006,0.0575,1911.38,1902.97,1901.92
24/10/2016,0.0575,0.0581,1903.3,1894.93,1894.32
25/10/2016,0.0572,0.057800000000000004,1908.1,1899.71,1899.1
26/10/2016,0.057699999999999994,0.0583,1901.7,1893.35,1892.75
27/10/2016,0.0584,0.059000000000000004,1892.56,1884.26,1883.66
28/10/2016,0.058899999999999994,0.059500000000000004,1886.6,1878.33,1877.37
31/10/2016,0.0593,0.0599,1881.69,1873.45,1872.84
01/11/2016,0.0591,0.059699999999999996,1885.23,1876.97,1876.19
03/11/2016,0.0592,0.059800000000000006,1884.45,1876.21,1875.6
04/11/2016,0.0591,0.059699999999999996,1886.79,1878.54,1877.58
07/11/2016,0.059000000000000004,0.0596,1888.77,1880.52,1879.91
08/11/2016,0.0587,0.0593,1893.52,1885.25,1884.64
09/11/2016,0.059800000000000006,0.0604,1878.52,1870.33,1869.73
10/11/2016,0.059800000000000006,0.0604,1879.11,1870.92,1870.33
11/11/2016,0.0634,0.064,1831.45,1823.49,1822.58
14/11/2016,0.0645,0.06509999999999999,1817.73,1809.85,1809.01
16/11/2016,0.0646,0.0652,1817.1,1809.23,1808.54
17/11/2016,0.063,0.0636,1838.98,1831,1830.32
18/11/2016,0.063,0.0636,1840.15,1832.16,1831
21/11/2016,0.063,0.0636,1840.83,1832.85,1832.16
22/11/2016,0.0616,0.0622,1860.28,1852.21,1851.53
23/11/2016,0.0613,0.061900000000000004,1865.02,1856.93,1856.24
24/11/2016,0.0613,0.061900000000000004,1865.2,1857.12,1856.48
25/11/2016,0.0622,0.06280000000000001,1854.11,1846.08,1845.06
28/11/2016,0.061799999999999994,0.062400000000000004,1860.11,1852.06,1851.43
29/11/2016,0.0611,0.0617,1870.19,1862.1,1861.46
30/11/2016,0.0608,0.061399999999999996,1874.89,1866.77,1866.14
01/12/2016,0.0605,0.0611,1879.59,1871.46,1870.82
02/12/2016,0.0638,0.0644,1836.37,1828.45,1827.43
05/12/2016,0.0622,0.0634,1858.31,1842.31,1841.66
06/12/2016,0.0622,0.0634,1858.94,1842.94,1842.31
07/12/2016,0.0616,0.06280000000000001,1867.64,1851.56,1850.93
08/12/2016,0.0611,0.0623,1875.02,1858.88,1858.24
09/12/2016,0.0602,0.061399999999999996,1886.04,1869.8,1869.03
12/12/2016,0.061500000000000006,0.06269999999999999,1869.01,1852.95,1852.39
13/12/2016,0.0611,0.0623,1874.95,1858.84,1858.29
14/12/2016,0.0613,0.0625,1872.81,1856.73,1856.18
15/12/2016,0.062,0.0632,1864.15,1848.16,1847.43
16/12/2016,0.0602,0.061399999999999996,1889.74,1873.51,1872.2
19/12/2016,0.0608,0.062,1882.34,1866.19,1865.46
20/12/2016,0.0601,0.0613,1892.56,1876.32,1875.59
21/12/2016,0.059800000000000006,0.061,1897.37,1881.1,1880.37
22/12/2016,0.0603,0.061500000000000006,1890.48,1874.28,1873.65
23/12/2016,0.0592,0.0604,1906.47,1890.13,1889.12
26/12/2016,0.0596,0.0608,1901.63,1885.34,1884.72
27/12/2016,0.0592,0.0604,1907.72,1891.38,1890.76
28/12/2016,0.059500000000000004,0.060700000000000004,1904.25,1887.96,1887.32
29/12/2016,0.0587,0.0599,1917.46,1901.06,1898.8
30/12/2016,0.0587,0.0599,1917.46,1901.06,1899.43
02/01/2017,0.057699999999999994,0.058899999999999994,1931.24,1914.71,1914.09
03/01/2017,0.0576,0.0588,1933.25,1916.71,1916.09
04/01/2017,0.057,0.0582,1942.2,1925.58,1924.96
05/01/2017,0.057,0.0582,1942.82,1926.21,1925.58
06/01/2017,0.0572,0.0584,1941.05,1924.47,1923.45
09/01/2017,0.057699999999999994,0.058899999999999994,1934.74,1918.23,1917.6
10/01/2017,0.057800000000000004,0.059000000000000004,1933.98,1917.49,1916.86
11/01/2017,0.058499999999999996,0.059699999999999996,1924.79,1908.4,1907.77
12/01/2017,0.0572,0.0584,1943.36,1926.79,1926.17
13/01/2017,0.056299999999999996,0.0575,1957.04,1940.35,1939.2
16/01/2017,0.0558,0.057,1964.82,1948.07,1947.29
17/01/2017,0.055,0.0562,1976.86,1960,1959.22
18/01/2017,0.0555,0.0567,1970.59,1953.8,1953.02
19/01/2017,0.0557,0.056900000000000006,1968.56,1951.8,1951.02
20/01/2017,0.0553,0.0565,1975.32,1958.5,1957.15
23/01/2017,0.0554,0.056600000000000004,1974.64,1957.84,1957.11
24/01/2017,0.0555,0.0567,1974.71,1957.92,1956.45
26/01/2017,0.0559,0.0571,1969.83,1953.1,1952.36
27/01/2017,0.055999999999999994,0.0572,1969.79,1953.07,1951.71
30/01/2017,0.0562,0.0574,1967.73,1951.04,1950.3
31/01/2017,0.0564,0.0576,1965.67,1949.02,1948.28
01/02/2017,0.0565,0.057699999999999994,1965.01,1948.37,1947.63
02/02/2017,0.0562,0.0574,1969.94,1953.26,1952.52
03/02/2017,0.0559,0.0571,1975.49,1958.77,1957.42
06/02/2017,0.0555,0.0567,1981.84,1965.07,1964.33
07/02/2017,0.0555,0.0567,1982.58,1965.81,1965.07
08/02/2017,0.054900000000000004,0.056100000000000004,1990,1973.17,1972.5
09/02/2017,0.0533,0.0545,2013.36,1996.32,1995.65
10/02/2017,0.052300000000000006,0.0535,2028.85,2011.66,2010.51
13/02/2017,0.0524,0.0536,2028.07,2010.9,2010.24
14/02/2017,0.0524,0.0536,2028.73,2011.57,2010.9
15/02/2017,0.0525,0.0537,2028.05,2010.9,2010.14
16/02/2017,0.053,0.0542,2021.63,2004.55,2003.8
17/02/2017,0.0538,0.055,2011.66,1994.69,1993.26
20/02/2017,0.0537,0.054900000000000004,2013.84,1996.85,1996.09
21/02/2017,0.0538,0.055,2013.17,1996.2,1995.45
22/02/2017,0.053099999999999994,0.054299999999999994,2023.9,2006.84,2006.08
23/02/2017,0.0525,0.0537,2033.05,2015.91,2015.17
24/02/2017,0.0526,0.0538,2033.62,2016.49,2014.49
01/03/2017,0.052199999999999996,0.053399999999999996,2040.1,2022.91,2022.18
02/03/2017,0.051699999999999996,0.0529,2048.04,2030.79,2030.05
03/03/2017,0.0526,0.0538,2036.45,2019.33,2017.96
06/03/2017,0.052199999999999996,0.053399999999999996,2042.93,2025.75,2025.02
07/03/2017,0.0528,0.054000000000000006,2035.06,2017.96,2017.23
08/03/2017,0.0529,0.0541,2034.36,2017.28,2016.55
09/03/2017,0.053399999999999996,0.0546,2027.96,2010.96,2010.22
10/03/2017,0.0529,0.0541,2034.4,2017.34,2016.21
13/03/2017,0.0525,0.0537,2040.78,2023.67,2023.01
14/03/2017,0.0529,0.0541,2035.71,2018.66,2018
15/03/2017,0.0533,0.0545,2030.57,2013.58,2013.01
16/03/2017,0.0528,0.054000000000000006,2038.26,2021.21,2020.64
17/03/2017,0.0526,0.0538,2041.97,2024.89,2024.04
20/03/2017,0.0521,0.0533,2049.69,2032.55,2031.98
21/03/2017,0.051699999999999996,0.0529,2056,2038.81,2038.25
22/03/2017,0.052300000000000006,0.0535,2047.94,2030.83,2030.27
23/03/2017,0.0524,0.0536,2047.19,2030.1,2029.52
24/03/2017,0.0519,0.053099999999999994,2055.25,2038.09,2037.2
27/03/2017,0.051699999999999996,0.0529,2058.69,2041.51,2040.94
28/03/2017,0.051500000000000004,0.0527,2062.15,2044.94,2044.37
29/03/2017,0.051399999999999994,0.0526,2064.16,2046.94,2046.37
30/03/2017,0.051699999999999996,0.0529,2060.41,2043.24,2042.67
31/03/2017,0.052300000000000006,0.0535,2052.7,2035.61,2034.72
03/04/2017,0.051699999999999996,0.0529,2061.87,2044.71,2044.13
04/04/2017,0.052000000000000005,0.053200000000000004,2058.14,2041.02,2040.45
05/04/2017,0.0518,0.053,2061.58,2044.44,2043.87
06/04/2017,0.052199999999999996,0.053399999999999996,2056.42,2039.34,2038.76
07/04/2017,0.0524,0.0536,2054.63,2037.58,2036.66
